relation_name,field_name,field_position,field_type,field_length,field_scale,nullable
PAYMENTCHEQUE,VALUEDATE,6,TIMESTAMP,8,0,NULLABLE
PAYMENTCHEQUE,USERID,7,VARCHAR,50,0,NULLABLE
PAYMENTCHEQUE,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
PAYMENTCHEQUE,CHEQUE_STATUS,9,VARCHAR,5,0,NULLABLE
PAYMENTCHEQUE,PAYMODE_BV,10,INTEGER,4,0,NULLABLE
PAYMENTCHEQUE,PARENTPAY_ID,11,VARCHAR,36,0,NULLABLE
PAYMENTCHEQUE,DATALASTEDITED,12,INTEGER,4,0,NULLABLE
PAYMENTCLASSDETAIL,PAYCLASSDETAIL_ID,0,VARCHAR,36,0,NOT NULL
PAYMENTCLASSDETAIL,PAYMENT_ID,1,VARCHAR,36,0,NULLABLE
PAYMENTCLASSDETAIL,CLASSCODE_CT,2,CHAR,5,0,NULLABLE
PAYMENTCLASSDETAIL,ITAXTYPE_CT,3,CHAR,3,0,NULLABLE
PAYMENTCLASSDETAIL,PROPERTYKIND_CT,4,CHAR,1,0,NULLABLE
PAYMENTCLASSDETAIL,TAXTRANS_ID,5,VARCHAR,36,0,NULLABLE
PAYMENTCLASSDETAIL,AMOUNT,6,BIGINT/NUMERIC,8,-4,NULLABLE
PAYMENTCLASSDETAIL,CANCELLED_BV,7,INTEGER,4,0,NULLABLE
PAYMENTCLASSDETAIL,USERID,8,VARCHAR,50,0,NULLABLE
PAYMENTCLASSDETAIL,ACTUALUSE_CT,9,CHAR,5,0,NULLABLE
PAYMENTCLASSDETAIL,PAYMENTDATE,10,DATE,4,0,NULLABLE
PAYMENTCLASSDETAIL,CASETYPE_CT,11,CHAR,3,0,NULLABLE
PAYMENTCLASSDETAIL,TAXYEAR,12,INTEGER,4,0,NULLABLE
PAYMENTCLASSDETAIL,TRANSDATE,13,TIMESTAMP,8,0,NULLABLE
PAYMENTCLASSDETAIL,DATALASTEDITED,14,INTEGER,4,0,NULLABLE
PAYMENTDETAIL,PAYMENTDETAIL_ID,0,VARCHAR,36,0,NOT NULL
PAYMENTDETAIL,PAYMENT_ID,1,VARCHAR,36,0,NULLABLE
PAYMENTDETAIL,DEBITPOSTINGID,2,VARCHAR,36,0,NULLABLE
PAYMENTDETAIL,AMOUNTPAID,3,BIGINT/NUMERIC,8,-2,NULLABLE
PAYMENTDETAIL,ITAXTYPE_CT,4,CHAR,3,0,NULLABLE
PAYMENTDETAIL,CASETYPE_CT,5,CHAR,3,0,NULLABLE
PAYMENTDETAIL,STATUS_CT,6,CHAR,3,0,NULLABLE
PAYMENTDETAIL,USERID,7,VARCHAR,50,0,NULLABLE
PAYMENTDETAIL,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
PAYMENTDETAIL,SOURCEID,9,INTEGER,4,0,NULLABLE
PAYMENTDETAIL,SOURCE_CT,10,VARCHAR,15,0,NULLABLE
PAYMENTDETAIL,EXPORTTOESRE_BV,11,SMALLINT,2,0,NULLABLE
PAYMENTDETAIL,FUNDTYPE_CT,12,VARCHAR,3,0,NULLABLE
PAYMENTDETAIL,RECEIPTITEMORDER,13,INTEGER,4,0,NULLABLE
PAYMENTDETAIL,UNIT,14,BIGINT/NUMERIC,8,-2,NULLABLE
PAYMENTDETAIL,DATALASTEDITED,15,INTEGER,4,0,NULLABLE
PBCATCOL,PBC_TNAM,0,CHAR,33,0,NOT NULL
PBCATCOL,PBC_TID,1,INTEGER,4,0,NULLABLE
PBCATCOL,PBC_OWNR,2,CHAR,33,0,NULLABLE
PBCATCOL,PBC_CNAM,3,CHAR,33,0,NULLABLE
PBCATCOL,PBC_CID,4,SMALLINT,2,0,NULLABLE
PBCATCOL,PBC_LABL,5,VARCHAR,254,0,NULLABLE
PBCATCOL,PBC_LPOS,6,SMALLINT,2,0,NULLABLE
PBCATCOL,PBC_HDR,7,VARCHAR,254,0,NULLABLE
PBCATCOL,PBC_HPOS,8,SMALLINT,2,0,NULLABLE
PBCATCOL,PBC_JTFY,9,SMALLINT,2,0,NULLABLE
PBCATCOL,PBC_MASK,10,VARCHAR,31,0,NULLABLE
PBCATCOL,PBC_CASE,11,SMALLINT,2,0,NULLABLE
PBCATCOL,PBC_HGHT,12,SMALLINT,2,0,NULLABLE
PBCATCOL,PBC_WDTH,13,SMALLINT,2,0,NULLABLE
PBCATCOL,PBC_PTRN,14,VARCHAR,31,0,NULLABLE
PBCATCOL,PBC_BMAP,15,CHAR,1,0,NULLABLE
PBCATCOL,PBC_INIT,16,VARCHAR,254,0,NULLABLE
PBCATCOL,PBC_CMNT,17,VARCHAR,254,0,NULLABLE
PBCATCOL,PBC_EDIT,18,VARCHAR,31,0,NULLABLE
PBCATCOL,PBC_TAG,19,VARCHAR,254,0,NULLABLE
PBCATEDT,PBE_NAME,0,VARCHAR,30,0,NOT NULL
PBCATEDT,PBE_EDIT,1,VARCHAR,254,0,NULLABLE
PBCATEDT,PBE_TYPE,2,SMALLINT,2,0,NULLABLE
PBCATEDT,PBE_CNTR,3,INTEGER,4,0,NULLABLE
PBCATEDT,PBE_SEQN,4,SMALLINT,2,0,NULLABLE
PBCATEDT,PBE_FLAG,5,INTEGER,4,0,NULLABLE
PBCATEDT,PBE_WORK,6,CHAR,32,0,NULLABLE
PBCATFMT,PBF_NAME,0,VARCHAR,30,0,NOT NULL
PBCATFMT,PBF_FRMT,1,VARCHAR,254,0,NULLABLE
PBCATFMT,PBF_TYPE,2,SMALLINT,2,0,NULLABLE
PBCATFMT,PBF_CNTR,3,INTEGER,4,0,NULLABLE
PBCATTBL,PBT_TNAM,0,CHAR,33,0,NOT NULL
PBCATTBL,PBT_TID,1,INTEGER,4,0,NULLABLE
PBCATTBL,PBT_OWNR,2,CHAR,33,0,NULLABLE
PBCATTBL,PBD_FHGT,3,SMALLINT,2,0,NULLABLE
PBCATTBL,PBD_FWGT,4,SMALLINT,2,0,NULLABLE
PBCATTBL,PBD_FITL,5,CHAR,1,0,NULLABLE
PBCATTBL,PBD_FUNL,6,CHAR,1,0,NULLABLE
PBCATTBL,PBD_FCHR,7,SMALLINT,2,0,NULLABLE
PBCATTBL,PBD_FPTC,8,SMALLINT,2,0,NULLABLE
PBCATTBL,PBD_FFCE,9,CHAR,18,0,NULLABLE
PBCATTBL,PBH_FHGT,10,SMALLINT,2,0,NULLABLE
PBCATTBL,PBH_FWGT,11,SMALLINT,2,0,NULLABLE
PBCATTBL,PBH_FITL,12,CHAR,1,0,NULLABLE
PBCATTBL,PBH_FUNL,13,CHAR,1,0,NULLABLE
PBCATTBL,PBH_FCHR,14,SMALLINT,2,0,NULLABLE
PBCATTBL,PBH_FPTC,15,SMALLINT,2,0,NULLABLE
PBCATTBL,PBH_FFCE,16,CHAR,18,0,NULLABLE
PBCATTBL,PBL_FHGT,17,SMALLINT,2,0,NULLABLE
PBCATTBL,PBL_FWGT,18,SMALLINT,2,0,NULLABLE
PBCATTBL,PBL_FITL,19,CHAR,1,0,NULLABLE
PBCATTBL,PBL_FUNL,20,CHAR,1,0,NULLABLE
PBCATTBL,PBL_FCHR,21,SMALLINT,2,0,NULLABLE
PBCATTBL,PBL_FPTC,22,SMALLINT,2,0,NULLABLE
PBCATTBL,PBL_FFCE,23,CHAR,18,0,NULLABLE
PBCATTBL,PBT_CMNT,24,VARCHAR,254,0,NULLABLE
PBCATVLD,PBV_NAME,0,VARCHAR,30,0,NOT NULL
PBCATVLD,PBV_VALD,1,VARCHAR,254,0,NULLABLE
PBCATVLD,PBV_TYPE,2,SMALLINT,2,0,NULLABLE
PBCATVLD,PBV_CNTR,3,INTEGER,4,0,NULLABLE
PBCATVLD,PBV_MSG,4,VARCHAR,254,0,NULLABLE
POSTINGJOURNAL,POSTINGJOURNAL_ID,0,VARCHAR,36,0,NOT NULL
POSTINGJOURNAL,TAXTRANS_ID,1,VARCHAR,36,0,NULLABLE
POSTINGJOURNAL,LOCAL_TIN,2,CHAR,13,0,NULLABLE
POSTINGJOURNAL,PROP_ID,3,VARCHAR,36,0,NULLABLE
POSTINGJOURNAL,TDNO,4,VARCHAR,25,0,NULLABLE
POSTINGJOURNAL,TAXYEAR,5,INTEGER,4,0,NULLABLE
POSTINGJOURNAL,PINNO,6,VARCHAR,100,0,NULLABLE
POSTINGJOURNAL,ASSVALUELAND,7,BIGINT/NUMERIC,8,-2,NULLABLE
POSTINGJOURNAL,ASSVALUEIMPROV,8,BIGINT/NUMERIC,8,-2,NULLABLE
POSTINGJOURNAL,ASSVALUETOTAL,9,BIGINT/NUMERIC,8,-2,NULLABLE
POSTINGJOURNAL,RPTTAXDUE,10,BIGINT/NUMERIC,8,-2,NULLABLE
POSTINGJOURNAL,SEFTAXDUE,11,BIGINT/NUMERIC,8,-2,NULLABLE
POSTINGJOURNAL,SOURCE_CT,12,CHAR,3,0,NULLABLE
POSTINGJOURNAL,CANCELLED_BV,13,SMALLINT,2,0,NULLABLE
POSTINGJOURNAL,USERID,14,VARCHAR,10,0,NULLABLE
POSTINGJOURNAL,TRANSDATE,15,TIMESTAMP,8,0,NULLABLE
POSTINGJOURNAL,POSTED_BV,16,SMALLINT,2,0,NULLABLE
POSTINGJOURNAL,AUTHORIZEDDUPLICATE_BV,17,SMALLINT,2,0,NULLABLE
POSTINGJOURNAL,DATALASTEDITED,18,INTEGER,4,0,NULLABLE
PROPERTY,PROP_ID,0,VARCHAR,36,0,NOT NULL
PROPERTY,PREVPROP_ID,1,VARCHAR,36,0,NULLABLE
PROPERTY,PINNO,2,VARCHAR,100,0,NULLABLE
PROPERTY,NEWPINNO,3,VARCHAR,100,0,NULLABLE
PROPERTY,PROPERTYKIND_CT,4,CHAR,1,0,NULLABLE
PROPERTY,OWNERTYPE_CT,5,VARCHAR,5,0,NULLABLE
PROPERTY,CERTIFICATETITLENO,6,VARCHAR,30,0,NULLABLE
PROPERTY,CADASTRALLOTNO,7,VARCHAR,150,0,NULLABLE
PROPERTY,STREET,8,VARCHAR,50,0,NULLABLE
PROPERTY,BARANGAY_CT,9,VARCHAR,3,0,NULLABLE
PROPERTY,MUNICIPAL_ID,10,INTEGER,4,0,NULLABLE
PROPERTY,PROVINCE_CT,11,VARCHAR,3,0,NULLABLE
PROPERTY,EXPIRED_BV,12,SMALLINT,2,0,NULLABLE
PROPERTY,EXPIREDYEAR,13,INTEGER,4,0,NULLABLE
PROPERTY,USERID,14,VARCHAR,10,0,NULLABLE
PROPERTY,TRANSDATE,15,TIMESTAMP,8,0,NULLABLE
PROPERTY,LOTNO,16,VARCHAR,100,0,NULLABLE
PROPERTY,BOUNDARYNORTH,17,VARCHAR,500,0,NULLABLE
PROPERTY,BOUNDARYEAST,18,VARCHAR,500,0,NULLABLE
PROPERTY,BOUNDARYSOUTH,19,VARCHAR,500,0,NULLABLE
PROPERTY,BOUNDARYWEST,20,VARCHAR,500,0,NULLABLE
PROPERTY,PROPSECTION,21,INTEGER,4,0,NULLABLE
PROPERTY,SURVEYNO,22,VARCHAR,500,0,NULLABLE
PROPERTY,BLKNO,23,VARCHAR,100,0,NULLABLE
PROPERTY,CERTIFICATETITLEDATE,24,TIMESTAMP,8,0,NULLABLE
PROPERTY,PROPERTYREF_ID,25,VARCHAR,36,0,NULLABLE
PROPERTY,SKETCH,26,VARCHAR,32,0,NULLABLE
PROPERTY,PARCELNO,27,VARCHAR,25,0,NULLABLE
PROPERTY,SECTION,28,INTEGER,4,0,NULLABLE
PROPERTY,PINNOFORGR,29,VARCHAR,100,0,NULLABLE
PROPERTY,PROPSECTIONFORGR,30,INTEGER,4,0,NULLABLE
PROPERTY,PARCELNOFORGR,31,VARCHAR,25,0,NULLABLE
PROPERTY,DATALASTEDITED,32,INTEGER,4,0,NULLABLE
PROPERTYOWNER,PROP_ID,0,VARCHAR,36,0,NOT NULL
PROPERTYOWNER,LOCAL_TIN,1,CHAR,13,0,NULLABLE
PROPERTYOWNER,VALIDFROM,2,TIMESTAMP,8,0,NULLABLE
PROPERTYOWNER,VALIDUNTIL,3,TIMESTAMP,8,0,NULLABLE
PROPERTYOWNER,USERID,4,VARCHAR,10,0,NULLABLE
PROPERTYOWNER,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
PROPERTYOWNER,DATALASTEDITED,6,INTEGER,4,0,NULLABLE
PROPERTYOWNERDETAIL,PROP_ID,0,VARCHAR,36,0,NOT NULL
PROPERTYOWNERDETAIL,MASTERLOCAL_TIN,1,CHAR,13,0,NOT NULL
PROPERTYOWNERDETAIL,DETAILLOCAL_TIN,2,CHAR,13,0,NOT NULL
PROPERTYOWNERDETAIL,PERCENTAGE,3,INTEGER,4,-4,NULLABLE
PROPERTYOWNERDETAIL,USERID,4,VARCHAR,10,0,NULLABLE
PROPERTYOWNERDETAIL,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
PROPERTYOWNERDETAIL,DATALASTEDITED,6,INTEGER,4,0,NULLABLE
PROPERTYREFERENCE,PROPERTYREF_ID,0,VARCHAR,36,0,NOT NULL
PROPERTYREFERENCE,LANDPROP_ID,1,VARCHAR,36,0,NOT NULL
PROPERTYREFERENCE,BUILDINGPROP_ID,2,VARCHAR,36,0,NULLABLE
PROPERTYREFERENCE,USERID,3,VARCHAR,10,0,NULLABLE
PROPERTYREFERENCE,TRANSDATE,4,TIMESTAMP,8,0,NULLABLE
PROPERTYREFERENCE,DATALASTEDITED,5,INTEGER,4,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,PROPTRANSDOC_ID,0,VARCHAR,36,0,NOT NULL
PROPERTYTRANSACTIONDOCUMENT,RPTTRANSACTION_ID,1,VARCHAR,36,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,TAXTRANS_ID,2,VARCHAR,36,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,PROP_ID,3,VARCHAR,36,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,DOCUMENT_TYPE,4,VARCHAR,100,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,DOCUMENT_CONTENT,5,VARCHAR,2000,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,TRANSACTION_TYPE,6,VARCHAR,100,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,INSPECTION_DATE,7,TIMESTAMP,8,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,INSPECTBY,8,VARCHAR,100,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,TRANSDATE,9,TIMESTAMP,8,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,USERID,10,CHAR,100,0,NULLABLE
PROPERTYTRANSACTIONDOCUMENT,DATALASTEDITED,11,INTEGER,4,0,NULLABLE
RCDACCOUNTABLEFORM,AF_ID,0,VARCHAR,36,0,NOT NULL
RCDACCOUNTABLEFORM,RCDNUMBER,1,VARCHAR,50,0,NULLABLE
RCDACCOUNTABLEFORM,RCDDATE,2,DATE,4,0,NULLABLE
RCDACCOUNTABLEFORM,ORTYPE,3,VARCHAR,10,0,NULLABLE
RCDACCOUNTABLEFORM,BEGQTY,4,SMALLINT,2,0,NULLABLE
RCDACCOUNTABLEFORM,BEGORSERIAL,5,VARCHAR,255,0,NULLABLE
RCDACCOUNTABLEFORM,RECEIPTQTY,6,SMALLINT,2,0,NULLABLE
RCDACCOUNTABLEFORM,RECEIPTORSERIAL,7,VARCHAR,255,0,NULLABLE
RCDACCOUNTABLEFORM,ISSUEDQTY,8,SMALLINT,2,0,NULLABLE
RCDACCOUNTABLEFORM,ISSUEDORSERIAL,9,VARCHAR,255,0,NULLABLE
RCDACCOUNTABLEFORM,ENDINGQTY,10,SMALLINT,2,0,NULLABLE
RCDACCOUNTABLEFORM,ENDINGORSERIAL,11,VARCHAR,255,0,NULLABLE
RCDACCOUNTABLEFORM,COLLECTOR,12,VARCHAR,50,0,NULLABLE
RCDACCOUNTABLEFORM,USERID,13,VARCHAR,50,0,NULLABLE
RCDACCOUNTABLEFORM,TRANSDATE,14,TIMESTAMP,8,0,NULLABLE
RCDACCOUNTABLEFORM,ORB_ID,15,VARCHAR,36,0,NULLABLE
RCDACCOUNTABLEFORM,DEFECTIVEOR,16,SMALLINT,2,0,NULLABLE
RCDACCOUNTABLEFORM,FUNDTYPE_CT,17,VARCHAR,3,0,NULLABLE
RCDACCOUNTABLEFORM,AMOUNT,18,BIGINT/NUMERIC,8,-2,NULLABLE
RCDACCOUNTABLEFORM,TRANS_TYPE,19,VARCHAR,5,0,NULLABLE
RCDACCOUNTABLEFORM,RCDCTRL_ID,20,VARCHAR,36,0,NULLABLE
RCDCASHBREAKDOWN,CASHBREAKDOWN_ID,0,VARCHAR,36,0,NOT NULL
RCDCASHBREAKDOWN,RCDNUMBER,1,VARCHAR,50,0,NOT NULL
RCDCASHBREAKDOWN,CBDDATE,2,TIMESTAMP,8,0,NOT NULL
RCDCASHBREAKDOWN,COLLECTORID,3,VARCHAR,10,0,NOT NULL
RCDCASHBREAKDOWN,DENOMINATION,4,BIGINT/NUMERIC,8,-2,NOT NULL
RCDCASHBREAKDOWN,QUANTITY,5,INTEGER,4,0,NULLABLE
RCDCASHBREAKDOWN,USERID,6,VARCHAR,50,0,NULLABLE
RCDCASHBREAKDOWN,TRANSDATE,7,TIMESTAMP,8,0,NULLABLE
RCDCASHBREAKDOWN,PAYDATEFROM,8,TIMESTAMP,8,0,NULLABLE
RCDCASHBREAKDOWN,RCDCTRL_ID,9,VARCHAR,36,0,NULLABLE
RCDCASHBREAKDOWN,FUNDTYPE_CT,10,VARCHAR,3,0,NULLABLE
RCDCTRLNUMBER,RCDCTRL_ID,0,VARCHAR,36,0,NOT NULL
RCDCTRLNUMBER,RCDNUMBER,1,VARCHAR,50,0,NOT NULL
RCDCTRLNUMBER,RCDDATE,2,DATE,4,0,NOT NULL
RCDCTRLNUMBER,COLLECTOR,3,VARCHAR,50,0,NOT NULL
RCDCTRLNUMBER,USERID,4,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
RCDCTRLNUMBER,PAYDATEFROM,6,TIMESTAMP,8,0,NULLABLE
RCDCTRLNUMBER,AORCDNUMBER,7,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,AOCOLLECTORID,8,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,LORCDNUMBER,9,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,LOCOLLECTORID,10,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,AOAPPROVEDDATE,11,DATE,4,0,NULLABLE
RCDCTRLNUMBER,CORCDNUMBER,12,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,LOAPPROVEDDATE,13,DATE,4,0,NULLABLE
RCDCTRLNUMBER,COID,14,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,AOAP_ID,15,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,LOAP_ID,16,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,COAP_ID,17,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,REMITEDAMOUNT,18,BIGINT/NUMERIC,8,-2,NULLABLE
RCDCTRLNUMBER,REFRCDNUMBER,19,VARCHAR,50,0,NULLABLE
RCDCTRLNUMBER,COAPPROVEDDATE,20,DATE,4,0,NULLABLE
RCDDEPOSIT,DEPOSIT_ID,0,VARCHAR,36,0,NOT NULL
RCDDEPOSIT,RCDNUMBER,1,VARCHAR,50,0,NULLABLE
RCDDEPOSIT,COID,2,VARCHAR,105,0,NULLABLE
RCDDEPOSIT,DEPOSITDATE,3,DATE,4,0,NULLABLE
RCDDEPOSIT,BANKCODE_CT,4,VARCHAR,5,0,NULLABLE
RCDDEPOSIT,AMOUNT,5,BIGINT/NUMERIC,8,-2,NULLABLE
RCDDEPOSIT,TRANSDATE,6,DATE,4,0,NULLABLE
RCDDEPOSIT,USERID,7,VARCHAR,20,0,NULLABLE
RCDDEPOSIT,FUNDTYPE_CT,8,VARCHAR,50,0,NULLABLE
RCDDEPOSIT,DR_OFFICER,9,VARCHAR,10,0,NULLABLE
RCDDEPOSIT,DR_AMOUNT,10,BIGINT/NUMERIC,8,-2,NULLABLE
RCDDEPOSIT,DEPOSIT_SLIP,11,VARCHAR,50,0,NULLABLE
RCDDEPOSIT,RCDCTRL_ID,12,VARCHAR,36,0,NULLABLE
RCDFUNDTYPEBREAKDOWN,FUNDTYPEBREAKDOWN_ID,0,VARCHAR,36,0,NOT NULL
RCDFUNDTYPEBREAKDOWN,RCDNUMBER,1,VARCHAR,50,0,NULLABLE
RCDFUNDTYPEBREAKDOWN,CBDDATE,2,TIMESTAMP,8,0,NULLABLE
RCDFUNDTYPEBREAKDOWN,COLLECTORID,3,VARCHAR,10,0,NULLABLE
RCDFUNDTYPEBREAKDOWN,GENERAL_FUND,4,BIGINT/NUMERIC,8,-2,NULLABLE
RCDFUNDTYPEBREAKDOWN,SEF_FUND,5,BIGINT/NUMERIC,8,-2,NULLABLE
RCDFUNDTYPEBREAKDOWN,TRUST_FUND,6,BIGINT/NUMERIC,8,-2,NULLABLE
RCDFUNDTYPEBREAKDOWN,USERID,7,VARCHAR,50,0,NULLABLE
RCDFUNDTYPEBREAKDOWN,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
RCDFUNDTYPEBREAKDOWN,RCDCTRL_ID,9,VARCHAR,36,0,NULLABLE
RCDFUNDTYPEBREAKDOWN,PAYDATEFROM,10,TIMESTAMP,8,0,NULLABLE
RCDORBOOKLET,ORB_ID,0,VARCHAR,36,0,NOT NULL
RCDORBOOKLET,STARTOR,1,VARCHAR,20,0,NULLABLE
RCDORBOOKLET,ENDOR,2,VARCHAR,20,0,NULLABLE
RCDORBOOKLET,COLLECTOR,3,VARCHAR,50,0,NULLABLE
RCDORBOOKLET,TRANSDATE,4,TIMESTAMP,8,0,NULLABLE
RCDORBOOKLET,USERID,5,VARCHAR,50,0,NULLABLE
RCDORBOOKLET,ISSUEDATE,6,DATE,4,0,NULLABLE
RCDORBOOKLET,BOOKLETNO,7,VARCHAR,20,0,NULLABLE
RCDORBOOKLET,ORTYPE,8,VARCHAR,10,0,NULLABLE
RCDORBOOKLET,LASTISSUEDOR,9,VARCHAR,20,0,NULLABLE
RCDORBOOKLET,PRIORITY,10,SMALLINT,2,0,NULLABLE
RCDORBOOKLET,ACCOUNTABLEOFFICER,11,VARCHAR,50,0,NULLABLE
RCDORBOOKLET,APPEND_LETTER,12,VARCHAR,255,0,NULLABLE
RCDORBOOKLET,RETURNDATE,13,DATE,4,0,NULLABLE
RCDORBOOKLET,BOOKLETNOEND,14,VARCHAR,20,0,NULLABLE
RCDORBOOKLET,ORINV_ID,15,VARCHAR,36,0,NULLABLE
RCDORBOOKLET,STATUS,16,VARCHAR,20,0,NULLABLE
RCDORBOOKLET,REF_ORBID,17,VARCHAR,36,0,NULLABLE
RCDORBOOKLET,LIQ_OFF,18,VARCHAR,50,0,NULLABLE
RCDORBOOKLET,ORGROUP,19,INTEGER,4,0,NULLABLE
RCDORBOOKLET,TRANSTYPE,20,VARCHAR,15,0,NULLABLE
RCDORBOOKLETDEFECTIVE,DEFECTIVE_ORBID,0,VARCHAR,36,0,NOT NULL
RCDORBOOKLETDEFECTIVE,STUBNUMBER,1,VARCHAR,30,0,NULLABLE
RCDORBOOKLETDEFECTIVE,ORNUMBER,2,VARCHAR,20,0,NULLABLE
RCDORBOOKLETDEFECTIVE,TRANSDATE,3,DATE,4,0,NULLABLE
RCDORBOOKLETDEFECTIVE,USERID,4,VARCHAR,50,0,NULLABLE
RCDORBOOKLETDEFECTIVE,ORTYPE,5,VARCHAR,20,0,NULLABLE
RCDORBOOKLETDEFECTIVE,LOID,6,VARCHAR,20,0,NULLABLE
RCDORBOOKLETDEFECTIVE,ORB_ID,7,VARCHAR,36,0,NULLABLE
RCDORBOOKLETDEFECTIVE,RCDNUMBER,8,CHAR,50,0,NULLABLE
RCDORBOOKLETDEFECTIVE,RCDCTRL_ID,9,VARCHAR,36,0,NULLABLE
RCDORBOOKLETINVENTORY,ORINV_ID,0,VARCHAR,36,0,NOT NULL
RCDORBOOKLETINVENTORY,ASSIGNED,1,INTEGER,4,0,NULLABLE
RCDORBOOKLETINVENTORY,INHAND,2,INTEGER,4,0,NULLABLE
RCDORBOOKLETINVENTORY,ORTYPE,3,VARCHAR,10,0,NULLABLE
RCDORBOOKLETINVENTORY,START_BOOKLETNO,4,INTEGER,4,0,NULLABLE
RCDORBOOKLETINVENTORY,END_ORBOOKLETNO,5,INTEGER,4,0,NULLABLE
RCDORBOOKLETINVENTORY,ORYEAR,6,INTEGER,4,0,NULLABLE
RCDORBOOKLETINVENTORY,USERID,7,VARCHAR,50,0,NULLABLE
RCDORBOOKLETINVENTORY,TRANSDATE,8,DATE,4,0,NULLABLE
RCDORBOOKLETINVENTORY,RECEIVEDDATE,9,DATE,4,0,NULLABLE
RCDORBOOKLETINVENTORY,END_ORNUMBER,10,VARCHAR,50,0,NULLABLE
RCDORBOOKLETINVENTORY,START_ORNUMBER,11,VARCHAR,50,0,NULLABLE
RCDORBOOKLETINVENTORY,PRIORITY,12,INTEGER,4,0,NULLABLE
RCDORBOOKLETINVENTORY,AMOUNTPERSTUB,13,INTEGER,4,0,NULLABLE
RCDORBOOKLETINVENTORY,LASTISSUEDOR,14,VARCHAR,50,0,NULLABLE
RCDORBOOKLETINVENTORY,APPEND_LETTER,15,VARCHAR,5,0,NULLABLE
RCDORBOOKLETINVENTORY,ORGROUP,16,INTEGER,4,0,NULLABLE
REMITTANCE,REMIT_ID,0,INTEGER,4,0,NOT NULL
REMITTANCE,RCDNUMBER,1,VARCHAR,20,0,NULLABLE
REMITTANCE,USERID,2,VARCHAR,20,0,NULLABLE
REMITTANCE,TRANSDATE,3,TIMESTAMP,8,0,NULLABLE
REMITTANCE,AMOUNTREMITTED,4,BIGINT/NUMERIC,8,-2,NULLABLE
REMITTANCE,CASHREMITTED,5,BIGINT/NUMERIC,8,-2,NULLABLE
REMITTANCE,CHEQUEREMITTED,6,BIGINT/NUMERIC,8,-2,NULLABLE
REMITTANCE,COLLECTOR,7,VARCHAR,20,0,NULLABLE
REMITTANCE,REMITTE,8,VARCHAR,20,0,NULLABLE
REMITTANCE,REFRCDNUM,9,VARCHAR,20,0,NULLABLE
RPTASSESSMENT,TAXTRANS_ID,0,VARCHAR,36,0,NOT NULL
RPTASSESSMENT,PREVTAXTRANS_ID,1,VARCHAR,36,0,NULLABLE
RPTASSESSMENT,PROP_ID,2,VARCHAR,36,0,NULLABLE
RPTASSESSMENT,TDNO,3,VARCHAR,25,0,NULLABLE
RPTASSESSMENT,TAXABILITY_BV,4,SMALLINT,2,0,NULLABLE
RPTASSESSMENT,STARTQUARTER,5,INTEGER,4,0,NULLABLE
RPTASSESSMENT,STARTYEAR,6,INTEGER,4,0,NULLABLE
RPTASSESSMENT,ENDED_BV,7,SMALLINT,2,0,NULLABLE
RPTASSESSMENT,ENDQUARTER,8,INTEGER,4,0,NULLABLE
RPTASSESSMENT,ENDYEAR,9,INTEGER,4,0,NULLABLE
RPTASSESSMENT,CANCELLATIONDATE,10,TIMESTAMP,8,0,NULLABLE
RPTASSESSMENT,SUBMISSIONDATE,11,TIMESTAMP,8,0,NULLABLE
RPTASSESSMENT,ASSESSEDBY,12,VARCHAR,50,0,NULLABLE
RPTASSESSMENT,TRANSDATE,13,TIMESTAMP,8,0,NULLABLE
RPTASSESSMENT,USERID,14,VARCHAR,10,0,NULLABLE
RPTASSESSMENT,SUBMITTEDBY,15,VARCHAR,50,0,NULLABLE
RPTASSESSMENT,TRANSCODE_CT,16,VARCHAR,10,0,NULLABLE
RPTASSESSMENT,MEMORANDA,17,VARCHAR,1000,0,NULLABLE
